,name,longitude,latitude,category,geometry
75,La Facultad,-3.710435,40.445118199999996,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.445118199999996, -3.710435)}"
76,Lecumberri,-3.7100980326451083,40.4469072458402,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.4469072458402, -3.7100980326451083)}"
77,New Knave,-3.7106966972351074,40.444627,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.444627, -3.7106966972351074)}"
78,Ferreras,-3.7043469391976043,40.4359265958401,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.4359265958401, -3.7043469391976043)}"
79,Arlanza,-3.711149922682195,40.44662964898763,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.44662964898763, -3.711149922682195)}"
80,Gayarre,-3.6905856570872815,40.448311328657574,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.448311328657574, -3.6905856570872815)}"
81,Casa de perras!,-3.705534391638272,40.43630437820679,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.43630437820679, -3.705534391638272)}"
82,Ten Beach,-3.6918006832650367,40.449405273454396,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.449405273454396, -3.6918006832650367)}"
3,Cervecería Polar,-3.7070186724117242,40.45241305959108,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.45241305959108, -3.7070186724117242)}"
10,The beer temple,-3.711538314819336,40.44945526123047,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.44945526123047, -3.711538314819336)}"
32,Bourbon Street,-3.6946530048822894,40.4535797424793,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.4535797424793, -3.6946530048822894)}"
37,Luckia Sport Café,-3.6936924230756825,40.45209332053789,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.45209332053789, -3.6936924230756825)}"
42,la divina de castellana,-3.69050687695159,40.45093473089114,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.45093473089114, -3.69050687695159)}"
63,Enlace,-3.6947754809082958,40.45316196012857,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.45316196012857, -3.6947754809082958)}"
65,Urban 58,-3.6940471950829696,40.45362573736425,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.45362573736425, -3.6940471950829696)}"
70,Madrid Urban Golf,-3.6916111329396633,40.451879055569535,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.451879055569535, -3.6916111329396633)}"
73,Roan,-3.7063309231993657,40.43962154537221,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.43962154537221, -3.7063309231993657)}"
74,Skyline Lounge Coffee,-3.699321448802948,40.4559133643907,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.4559133643907, -3.699321448802948)}"
76,Mercado Provenzal,-3.702230701938181,40.45568646419364,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.45568646419364, -3.702230701938181)}"
12,El Tranvía,-3.705707507991776,40.45571750322674,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.45571750322674, -3.705707507991776)}"
18,La Muralla De Ávila,-3.707886605823959,40.45667491179878,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.45667491179878, -3.707886605823959)}"
19,El Refugio de Madrid,-3.6892399728046334,40.451737000491626,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.451737000491626, -3.6892399728046334)}"
21,Bar La Union,-3.705499287882015,40.457145728463026,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.457145728463026, -3.705499287882015)}"
33,Luas Irish Tavern,-3.705398634614799,40.45706489978448,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.45706489978448, -3.705398634614799)}"
58,Wingo Cinco Estrellas,-3.6925756931304936,40.454311232908815,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.454311232908815, -3.6925756931304936)}"
62,Viabana,-3.688949040352849,40.44943043030563,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.44943043030563, -3.688949040352849)}"
64,El Trece,-3.688611388206482,40.449955,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.449955, -3.688611388206482)}"
66,Lúa,-3.6884021316098057,40.44988882006275,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.44988882006275, -3.6884021316098057)}"
67,El 7 Blanco,-3.688471522055203,40.45152901939964,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.45152901939964, -3.688471522055203)}"
71,Aki Madrid,-3.6891833514764905,40.451657004141786,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.451657004141786, -3.6891833514764905)}"
0,Colegio Pureza de María,-3.6681400965141195,40.40826225702147,school,"{'type': 'Point', 'coordinates': (40.40826225702147, -3.6681400965141195)}"
30,I.E.S. Ortega y Gasset,-3.7314128526854784,40.426487955994645,school,"{'type': 'Point', 'coordinates': (40.426487955994645, -3.7314128526854784)}"
32,Colegio Internacional SEK-Santa Isabel,-3.696475614810533,40.41059166057348,school,"{'type': 'Point', 'coordinates': (40.41059166057348, -3.696475614810533)}"
36,I.E.S. El Lago,-3.7325459718704224,40.41580777515875,school,"{'type': 'Point', 'coordinates': (40.41580777515875, -3.7325459718704224)}"
37,I.E.S. Isabel La Católica,-3.685612146548637,40.40838428454132,school,"{'type': 'Point', 'coordinates': (40.40838428454132, -3.685612146548637)}"
39,Salesianos San Miguel Arcángel,-3.733733035295665,40.41030849359201,school,"{'type': 'Point', 'coordinates': (40.41030849359201, -3.733733035295665)}"
40,I.E.S. La Estrella,-3.666540002675831,40.409476361115054,school,"{'type': 'Point', 'coordinates': (40.409476361115054, -3.666540002675831)}"
42,Colegio Virgen de Atocha,-3.684101366235852,40.405319698197594,school,"{'type': 'Point', 'coordinates': (40.405319698197594, -3.684101366235852)}"
0,Centro de Especialidades Modesto Lafuente,-3.696140692405771,40.4400902906639,medical_centre,"{'type': 'Point', 'coordinates': (40.4400902906639, -3.696140692405771)}"
1,Hospital Central de la Cruz Roja San José y Santa Adela,-3.7076282501220703,40.44733080031158,medical_centre,"{'type': 'Point', 'coordinates': (40.44733080031158, -3.7076282501220703)}"
2,Centro de Salud Espronceda,-3.6968303084883636,40.440574752779746,medical_centre,"{'type': 'Point', 'coordinates': (40.440574752779746, -3.6968303084883636)}"
3,Fremap Pablo Iglesias,-3.708878908164452,40.44825955181047,medical_centre,"{'type': 'Point', 'coordinates': (40.44825955181047, -3.708878908164452)}"
4,Clínica La Milagrosa,-3.69626655569192,40.43699787896312,medical_centre,"{'type': 'Point', 'coordinates': (40.43699787896312, -3.69626655569192)}"
5,Centro de Salud Infanta Mercedes,-3.699477602590271,40.45301832484494,medical_centre,"{'type': 'Point', 'coordinates': (40.45301832484494, -3.699477602590271)}"
0,Clínica Virgen De La Paloma,-3.704597338006311,40.44901024091507,medical_centre,"{'type': 'Point', 'coordinates': (40.44901024091507, -3.704597338006311)}"
3,Policlínica Universitaria Ceu San Pablo,-3.7091243,40.449535,medical_centre,"{'type': 'Point', 'coordinates': (40.449535, -3.7091243)}"
9,typographia,-3.7004157762556473,40.41659419293329,general_entertainment,"{'type': 'Point', 'coordinates': (40.41659419293329, -3.7004157762556473)}"
18,Zara,-3.70325774218464,40.415755053855534,general_entertainment,"{'type': 'Point', 'coordinates': (40.415755053855534, -3.70325774218464)}"
48,Mango,-3.7045061992506656,40.41774986325988,general_entertainment,"{'type': 'Point', 'coordinates': (40.41774986325988, -3.7045061992506656)}"
49,Alpargatería Casa Hernanz,-3.707469659645076,40.41415211250404,general_entertainment,"{'type': 'Point', 'coordinates': (40.41415211250404, -3.707469659645076)}"
50,Sfera,-3.7042130440093137,40.41739229099138,general_entertainment,"{'type': 'Point', 'coordinates': (40.41739229099138, -3.7042130440093137)}"
65,Pampling.com,-3.7081429958343506,40.41489028930664,general_entertainment,"{'type': 'Point', 'coordinates': (40.41489028930664, -3.7081429958343506)}"
67,House of Hoops Madrid,-3.7045923826950684,40.41761658352227,general_entertainment,"{'type': 'Point', 'coordinates': (40.41761658352227, -3.7045923826950684)}"
79,H&M,-3.7217152118682866,40.423101851025066,general_entertainment,"{'type': 'Point', 'coordinates': (40.423101851025066, -3.7217152118682866)}"
94,Botticelli,-3.7197777320161443,40.42187565578932,general_entertainment,"{'type': 'Point', 'coordinates': (40.42187565578932, -3.7197777320161443)}"
0,Museo Geominero,-3.7011483271801304,40.44204307090015,general_entertainment,"{'type': 'Point', 'coordinates': (40.44204307090015, -3.7011483271801304)}"
1,Teatros del Canal. Sala Roja.,-3.70521249035194,40.438644114014714,general_entertainment,"{'type': 'Point', 'coordinates': (40.438644114014714, -3.70521249035194)}"
2,Teatros del Canal,-3.704703543848451,40.43858292750951,general_entertainment,"{'type': 'Point', 'coordinates': (40.43858292750951, -3.704703543848451)}"
3,Cines Verdi,-3.7042476044029122,40.43660136505879,general_entertainment,"{'type': 'Point', 'coordinates': (40.43660136505879, -3.7042476044029122)}"
4,Ivorypress,-3.6982002850745723,40.45185214235775,general_entertainment,"{'type': 'Point', 'coordinates': (40.45185214235775, -3.6982002850745723)}"
5,Teatros del Canal. Sala Verde.,-3.7047110069341525,40.43858893679795,general_entertainment,"{'type': 'Point', 'coordinates': (40.43858893679795, -3.7047110069341525)}"
6,Museo Nacional de Ciencias Naturales,-3.6900469365941397,40.441422209844305,general_entertainment,"{'type': 'Point', 'coordinates': (40.441422209844305, -3.6900469365941397)}"
7,Sala de Exposiciones Arquería Nuevos Ministerios,-3.6913862202300223,40.443762019460664,general_entertainment,"{'type': 'Point', 'coordinates': (40.443762019460664, -3.6913862202300223)}"
8,Segundo Jazz Club,-3.6983844667306447,40.44759665587719,general_entertainment,"{'type': 'Point', 'coordinates': (40.44759665587719, -3.6983844667306447)}"
9,ROCK - OLA,-3.7000754,40.438328,general_entertainment,"{'type': 'Point', 'coordinates': (40.438328, -3.7000754)}"
10,Escape room (Escape Room),-3.6951894,40.4474851,general_entertainment,"{'type': 'Point', 'coordinates': (40.4474851, -3.6951894)}"
11,Cine Conde Duque,-3.701470363787228,40.44260343523278,general_entertainment,"{'type': 'Point', 'coordinates': (40.44260343523278, -3.701470363787228)}"
12,Triny Kelly Studio,-3.7021111000000246,40.45168659999999,general_entertainment,"{'type': 'Point', 'coordinates': (40.45168659999999, -3.7021111000000246)}"
13,Fiesta Yahoo!,-3.695395,40.44249,general_entertainment,"{'type': 'Point', 'coordinates': (40.44249, -3.695395)}"
2,Teatro Bodevil,-3.697587741724744,40.454572884372205,general_entertainment,"{'type': 'Point', 'coordinates': (40.454572884372205, -3.697587741724744)}"
5,Museo Tiflológico,-3.7007546398610103,40.45539771389708,general_entertainment,"{'type': 'Point', 'coordinates': (40.45539771389708, -3.7007546398610103)}"
10,Espacio Efímeral,-3.704103827476501,40.453629550094746,general_entertainment,"{'type': 'Point', 'coordinates': (40.453629550094746, -3.704103827476501)}"
11,Fundacion Mapfre,-3.6922353458133754,40.4509701127981,general_entertainment,"{'type': 'Point', 'coordinates': (40.4509701127981, -3.6922353458133754)}"
12,Universal Pictures,-3.691388,40.451597,general_entertainment,"{'type': 'Point', 'coordinates': (40.451597, -3.691388)}"
13,Sala Réplika Teatro,-3.7121497959405407,40.4486276801191,general_entertainment,"{'type': 'Point', 'coordinates': (40.4486276801191, -3.7121497959405407)}"
14,Flow Escuela de Pole Dance,-3.699989318847656,40.45716851077434,general_entertainment,"{'type': 'Point', 'coordinates': (40.45716851077434, -3.699989318847656)}"
15,Flow Escuela de Baile y Pole Dance,-3.7000161409378056,40.457176674251286,general_entertainment,"{'type': 'Point', 'coordinates': (40.457176674251286, -3.7000161409378056)}"
0,Farmacia Cuatro Caminos,-3.703799539143683,40.44800873744845,pharmacy,"{'type': 'Point', 'coordinates': (40.44800873744845, -3.703799539143683)}"
1,"Farmacia Ponzano, 9",-3.6994936244880177,40.43767938701295,pharmacy,"{'type': 'Point', 'coordinates': (40.43767938701295, -3.6994936244880177)}"
2,Farmacia,-3.6959213312600934,40.43806406585616,pharmacy,"{'type': 'Point', 'coordinates': (40.43806406585616, -3.6959213312600934)}"
3,Telefarmacia App,-3.694238662719726,40.43819391062477,pharmacy,"{'type': 'Point', 'coordinates': (40.43819391062477, -3.694238662719726)}"
4,Farmacia Azca,-3.692735712489434,40.45019920613431,pharmacy,"{'type': 'Point', 'coordinates': (40.45019920613431, -3.692735712489434)}"
5,Farmacia de Guardia,-3.7088792622195976,40.43885865760891,pharmacy,"{'type': 'Point', 'coordinates': (40.43885865760891, -3.7088792622195976)}"
0,Farmacia Avila,-3.699538217814178,40.4526695341955,pharmacy,"{'type': 'Point', 'coordinates': (40.4526695341955, -3.699538217814178)}"
1,Farmacia el Bierzo,-3.70325446640531,40.449312491187875,pharmacy,"{'type': 'Point', 'coordinates': (40.449312491187875, -3.70325446640531)}"
2,Farmacia,-3.6982549366903754,40.44757075093349,pharmacy,"{'type': 'Point', 'coordinates': (40.44757075093349, -3.6982549366903754)}"
4,Farmacia,-3.695450659557598,40.44857618892447,pharmacy,"{'type': 'Point', 'coordinates': (40.44857618892447, -3.695450659557598)}"
5,Apoteka Spirit,-3.695008,40.449056,pharmacy,"{'type': 'Point', 'coordinates': (40.449056, -3.695008)}"
6,Farmacia Plaza-Herrero,-3.6983132362365723,40.446502685546875,pharmacy,"{'type': 'Point', 'coordinates': (40.446502685546875, -3.6983132362365723)}"
7,Douglas Perfumería (Douglas),-3.703791,40.449292,pharmacy,"{'type': 'Point', 'coordinates': (40.449292, -3.703791)}"
8,Farmacia Trébol Orense,-3.695150233094291,40.45306695182377,pharmacy,"{'type': 'Point', 'coordinates': (40.45306695182377, -3.695150233094291)}"
10,Farmacia,-3.6999098303937115,40.45625829908218,pharmacy,"{'type': 'Point', 'coordinates': (40.45625829908218, -3.6999098303937115)}"
11,Kiehls,-3.6945,40.4468,pharmacy,"{'type': 'Point', 'coordinates': (40.4468, -3.6945)}"
14,Farmacia El Corte Ingles,-3.692795162324514,40.44612404274634,pharmacy,"{'type': 'Point', 'coordinates': (40.44612404274634, -3.692795162324514)}"
15,Urban Decay,-3.693639,40.446773,pharmacy,"{'type': 'Point', 'coordinates': (40.446773, -3.693639)}"
16,Óptica VIVAVISIÓN,-3.703431,40.45709,pharmacy,"{'type': 'Point', 'coordinates': (40.45709, -3.703431)}"
17,Farmacia Esther Bellido Trullenque,-3.709083007,40.446985258,pharmacy,"{'type': 'Point', 'coordinates': (40.446985258, -3.709083007)}"
19,Farmacia Paseo De La Habana,-3.6894858945004865,40.44878889060764,pharmacy,"{'type': 'Point', 'coordinates': (40.44878889060764, -3.6894858945004865)}"
20,Hiper 100 y mas,-3.696263190294603,40.44247516511657,pharmacy,"{'type': 'Point', 'coordinates': (40.44247516511657, -3.696263190294603)}"
0,GoFit Vallehermoso,-3.7090321231438237,40.440797575669535,gym,"{'type': 'Point', 'coordinates': (40.440797575669535, -3.7090321231438237)}"
1,Metropolitan Abascal,-3.6938654965952797,40.437687595982005,gym,"{'type': 'Point', 'coordinates': (40.437687595982005, -3.6938654965952797)}"
2,AltaFit Cuatro Caminos,-3.7033877291264736,40.44882220412304,gym,"{'type': 'Point', 'coordinates': (40.44882220412304, -3.7033877291264736)}"
3,Life 360,-3.6965831102052062,40.443439385132784,gym,"{'type': 'Point', 'coordinates': (40.443439385132784, -3.6965831102052062)}"
4,Body Factory,-3.699796199798584,40.44719200073282,gym,"{'type': 'Point', 'coordinates': (40.44719200073282, -3.699796199798584)}"
1,Holmes Place Premium Fitness Clubs,-3.692914940737139,40.452965036395355,gym,"{'type': 'Point', 'coordinates': (40.452965036395355, -3.692914940737139)}"
2,Paidesport,-3.6932636039342057,40.44994179351278,gym,"{'type': 'Point', 'coordinates': (40.44994179351278, -3.6932636039342057)}"
22,Parque de Atenas,-3.719384494364334,40.411329900865574,park,"{'type': 'Point', 'coordinates': (40.411329900865574, -3.719384494364334)}"
26,Parque de la Bombilla,-3.7314355120480847,40.42645322525177,park,"{'type': 'Point', 'coordinates': (40.42645322525177, -3.7314355120480847)}"
37,Parque de La Cornisa,-3.7149085654101484,40.40932557387759,park,"{'type': 'Point', 'coordinates': (40.40932557387759, -3.7149085654101484)}"
43,Parque Puente Del Rey,-3.7223355036830528,40.418708781090466,park,"{'type': 'Point', 'coordinates': (40.418708781090466, -3.7223355036830528)}"
49,Parque de Peñuelas,-3.704967498779297,40.400228640871305,park,"{'type': 'Point', 'coordinates': (40.400228640871305, -3.704967498779297)}"
56,Parque Caramuel,-3.728163242340088,40.407981896272126,park,"{'type': 'Point', 'coordinates': (40.407981896272126, -3.728163242340088)}"
80,Parque del Casino de La Reina,-3.704696444333035,40.40601517514345,park,"{'type': 'Point', 'coordinates': (40.40601517514345, -3.704696444333035)}"
90,Parque Infantil Plaza De Oriente,-3.712035,40.417535,park,"{'type': 'Point', 'coordinates': (40.417535, -3.712035)}"
97,Parque del Emir Mohamed I,-3.714789748191833,40.414676428277154,park,"{'type': 'Point', 'coordinates': (40.414676428277154, -3.714789748191833)}"
98,Parque Cuesta De La Vega,-3.7154902841803747,40.414784907926006,park,"{'type': 'Point', 'coordinates': (40.414784907926006, -3.7154902841803747)}"
0,Supermercado El Corte Inglés,-3.693711689458055,40.447215939846785,supermarket,"{'type': 'Point', 'coordinates': (40.447215939846785, -3.693711689458055)}"
1,Lidl,-3.703884209253838,40.44361586514248,supermarket,"{'type': 'Point', 'coordinates': (40.44361586514248, -3.703884209253838)}"
2,Mi Alcampo,-3.696886,40.450615,supermarket,"{'type': 'Point', 'coordinates': (40.450615, -3.696886)}"
3,Carrefour Market,-3.703248728857211,40.44276161733759,supermarket,"{'type': 'Point', 'coordinates': (40.44276161733759, -3.703248728857211)}"
4,Carrefour Market,-3.704219782869427,40.44727340289998,supermarket,"{'type': 'Point', 'coordinates': (40.44727340289998, -3.704219782869427)}"
5,Supercor Exprés,-3.7096268623845243,40.44924618502239,supermarket,"{'type': 'Point', 'coordinates': (40.44924618502239, -3.7096268623845243)}"
6,Caprabo,-3.697587183966975,40.44101784353264,supermarket,"{'type': 'Point', 'coordinates': (40.44101784353264, -3.697587183966975)}"
7,Carrefour Express,-3.7031900491058636,40.442971246252085,supermarket,"{'type': 'Point', 'coordinates': (40.442971246252085, -3.7031900491058636)}"
8,Aldi,-3.7037337,40.447243,supermarket,"{'type': 'Point', 'coordinates': (40.447243, -3.7037337)}"
9,Carrefour Express,-3.69681,40.44408,supermarket,"{'type': 'Point', 'coordinates': (40.44408, -3.69681)}"
10,Froiz,-3.697165766515965,40.44759473878711,supermarket,"{'type': 'Point', 'coordinates': (40.44759473878711, -3.697165766515965)}"
11,Carrefour Express,-3.70032,40.438027,supermarket,"{'type': 'Point', 'coordinates': (40.438027, -3.70032)}"
12,Supermercado Villa de Madrid,-3.703888733423307,40.43595532817675,supermarket,"{'type': 'Point', 'coordinates': (40.43595532817675, -3.703888733423307)}"
13,Carrefour Express,-3.697572948859049,40.45239064585401,supermarket,"{'type': 'Point', 'coordinates': (40.45239064585401, -3.697572948859049)}"
1,Mercadona,-3.7119003518328326,40.44872994011289,supermarket,"{'type': 'Point', 'coordinates': (40.44872994011289, -3.7119003518328326)}"
2,Dealz,-3.7026462533080684,40.45489285263516,supermarket,"{'type': 'Point', 'coordinates': (40.45489285263516, -3.7026462533080684)}"
4,Mercadona,-3.700238409016626,40.45580442165644,supermarket,"{'type': 'Point', 'coordinates': (40.45580442165644, -3.700238409016626)}"
14,Caprabo,-3.710502245798491,40.44969909587546,supermarket,"{'type': 'Point', 'coordinates': (40.44969909587546, -3.710502245798491)}"
15,Carrefour Express,-3.69241,40.452217,supermarket,"{'type': 'Point', 'coordinates': (40.452217, -3.69241)}"
7,Mercadona,-3.7034289067030928,40.45747788974893,supermarket,"{'type': 'Point', 'coordinates': (40.45747788974893, -3.7034289067030928)}"
8,Mi Alcampo,-3.700663,40.458834,supermarket,"{'type': 'Point', 'coordinates': (40.458834, -3.700663)}"
19,Mi Alcampo,-3.700653,40.458818,supermarket,"{'type': 'Point', 'coordinates': (40.458818, -3.700653)}"
0,la Sirena,-3.698894095807555,40.44328573423157,supermarket,"{'type': 'Point', 'coordinates': (40.44328573423157, -3.698894095807555)}"
1,Caprabo,-3.6983720708469527,40.44666009951067,supermarket,"{'type': 'Point', 'coordinates': (40.44666009951067, -3.6983720708469527)}"
3,la Sirena,-3.704978898428636,40.447117323769746,supermarket,"{'type': 'Point', 'coordinates': (40.447117323769746, -3.704978898428636)}"
4,Caprabo,-3.6991628055624437,40.44523390898636,supermarket,"{'type': 'Point', 'coordinates': (40.44523390898636, -3.6991628055624437)}"
5,Lidl,-3.7037254395064947,40.44893933227971,supermarket,"{'type': 'Point', 'coordinates': (40.44893933227971, -3.7037254395064947)}"
6,DIA %,-3.6994391215871874,40.4432311202627,supermarket,"{'type': 'Point', 'coordinates': (40.4432311202627, -3.6994391215871874)}"
8,Galería de Alimentación Alonso Cano,-3.6973396898023063,40.44346618761581,supermarket,"{'type': 'Point', 'coordinates': (40.44346618761581, -3.6973396898023063)}"
11,Opencor,-3.7032750342223526,40.44268553035278,supermarket,"{'type': 'Point', 'coordinates': (40.44268553035278, -3.7032750342223526)}"
12,Dia Hernani,-3.7013120731024403,40.448291482197625,supermarket,"{'type': 'Point', 'coordinates': (40.448291482197625, -3.7013120731024403)}"
14,Mercado de Maravillas,-3.70337564,40.449117,supermarket,"{'type': 'Point', 'coordinates': (40.449117, -3.70337564)}"
15,DIA %,-3.6984085323304097,40.439586650692185,supermarket,"{'type': 'Point', 'coordinates': (40.439586650692185, -3.6984085323304097)}"
16,la Sirena,-3.69733337264144,40.450966084469016,supermarket,"{'type': 'Point', 'coordinates': (40.450966084469016, -3.69733337264144)}"
17,DIA %,-3.7019909112680476,40.4498573886872,supermarket,"{'type': 'Point', 'coordinates': (40.4498573886872, -3.7019909112680476)}"
18,AhorraMas,-3.6992418911904865,40.43906871460786,supermarket,"{'type': 'Point', 'coordinates': (40.43906871460786, -3.6992418911904865)}"
19,superSol,-3.710019521612054,40.43936744735263,supermarket,"{'type': 'Point', 'coordinates': (40.43936744735263, -3.710019521612054)}"
20,La Despensa,-3.7069362990567583,40.44010929505199,supermarket,"{'type': 'Point', 'coordinates': (40.44010929505199, -3.7069362990567583)}"
21,Dia Reina Mercedes,-3.6974671470264635,40.45116588915197,supermarket,"{'type': 'Point', 'coordinates': (40.45116588915197, -3.6974671470264635)}"
22,Friends,-3.7084988833544132,40.44010257673833,supermarket,"{'type': 'Point', 'coordinates': (40.44010257673833, -3.7084988833544132)}"
23,Condis,-3.697572902559701,40.451860945939394,supermarket,"{'type': 'Point', 'coordinates': (40.451860945939394, -3.697572902559701)}"
24,Opencor,-3.709538024614996,40.449313778338244,supermarket,"{'type': 'Point', 'coordinates': (40.449313778338244, -3.709538024614996)}"
25,DIA %,-3.697392,40.435953,supermarket,"{'type': 'Point', 'coordinates': (40.435953, -3.697392)}"
7,Tokyo-ya,-3.6972261411383958,40.454576448649426,supermarket,"{'type': 'Point', 'coordinates': (40.454576448649426, -3.6972261411383958)}"
23,Supermercado Dia,-3.7064407474398537,40.45348873863949,supermarket,"{'type': 'Point', 'coordinates': (40.45348873863949, -3.7064407474398537)}"
24,Hiper Usera,-3.7084378500675186,40.45249119652388,supermarket,"{'type': 'Point', 'coordinates': (40.45249119652388, -3.7084378500675186)}"
26,AhorraMas,-3.709252663894964,40.45223355208726,supermarket,"{'type': 'Point', 'coordinates': (40.45223355208726, -3.709252663894964)}"
27,DIA %,-3.703769807752067,40.45521468710567,supermarket,"{'type': 'Point', 'coordinates': (40.45521468710567, -3.703769807752067)}"
17,Supercor,-3.70174790772559,40.45791963998806,supermarket,"{'type': 'Point', 'coordinates': (40.45791963998806, -3.70174790772559)}"
19,La Sirena,-3.7079501152038574,40.45646644804453,supermarket,"{'type': 'Point', 'coordinates': (40.45646644804453, -3.7079501152038574)}"
0,Cercanías Nuevos Ministerios,-3.69182525314663,40.44539800994098,transport,"{'type': 'Point', 'coordinates': (40.44539800994098, -3.69182525314663)}"
0,Metro Ríos Rosas,-3.7011678971670556,40.44205008363877,transport,"{'type': 'Point', 'coordinates': (40.44205008363877, -3.7011678971670556)}"
1,Metro Nuevos Ministerios,-3.6923790149464097,40.44619324375705,transport,"{'type': 'Point', 'coordinates': (40.44619324375705, -3.6923790149464097)}"
2,Metro Cuatro Caminos,-3.70363712310791,40.44654494597261,transport,"{'type': 'Point', 'coordinates': (40.44654494597261, -3.70363712310791)}"
4,Metro Alvarado,-3.7034573794032055,40.450196284794885,transport,"{'type': 'Point', 'coordinates': (40.450196284794885, -3.7034573794032055)}"
5,Metro Alonso Cano,-3.6986463587574305,40.43843711893367,transport,"{'type': 'Point', 'coordinates': (40.43843711893367, -3.6986463587574305)}"
6,Metro Canal,-3.704303071767594,40.43834580929538,transport,"{'type': 'Point', 'coordinates': (40.43834580929538, -3.704303071767594)}"
7,Metro Madrid Línea 8 (Nuevos Ministerios - Aeropuerto),-3.691766929219179,40.445477752377386,transport,"{'type': 'Point', 'coordinates': (40.445477752377386, -3.691766929219179)}"
8,Calle Raimundo Fernández Villaverde,-3.7032056183302227,40.44686414088597,transport,"{'type': 'Point', 'coordinates': (40.44686414088597, -3.7032056183302227)}"
9,Calle Orense,-3.6953168905044627,40.44779994111171,transport,"{'type': 'Point', 'coordinates': (40.44779994111171, -3.6953168905044627)}"
5,Metro Estrecho,-3.70283,40.45428,transport,"{'type': 'Point', 'coordinates': (40.45428, -3.70283)}"
7,Metro Santiago Bernabéu,-3.6908048081841143,40.45129377334688,transport,"{'type': 'Point', 'coordinates': (40.45129377334688, -3.6908048081841143)}"
0,Amparito Roca,-3.684544,40.433017,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.433017, -3.684544)}"
1,Alcaravea,-3.6809723801884395,40.43210962945815,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.43210962945815, -3.6809723801884395)}"
2,El Gordo de Velázquez,-3.6837258822920957,40.429941702880505,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.429941702880505, -3.6837258822920957)}"
3,Puerto Lagasca,-3.6851105188799234,40.431219885426884,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.431219885426884, -3.6851105188799234)}"
4,Casa Julian,-3.6854682608180562,40.429148456112344,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.429148456112344, -3.6854682608180562)}"
5,Pimiento verde,-3.679473908026305,40.4321990960196,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.4321990960196, -3.679473908026305)}"
6,St. James,-3.681450606565156,40.43231971639215,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.43231971639215, -3.681450606565156)}"
7,Donde Mónica,-3.686240653203433,40.43190179746348,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.43190179746348, -3.686240653203433)}"
8,Okafu,-3.683639328278012,40.43370786752677,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.43370786752677, -3.683639328278012)}"
9,Muñagorri,-3.6773280703427838,40.43129825360115,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.43129825360115, -3.6773280703427838)}"
10,La Maruca,-3.6839650810190783,40.42747655521919,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.42747655521919, -3.6839650810190783)}"
11,Martinete,-3.6790571793851288,40.430115359167225,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.430115359167225, -3.6790571793851288)}"
12,El Almirez,-3.685337850280908,40.433893181191614,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.433893181191614, -3.685337850280908)}"
