,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,neighborhood,latitude,longitude,showAddress,url,status,newDevelopment,hasLift,geometry
4292,3,1500.0,flat,rent,75.0,False,2,1,barrio Recoletos,Madrid,Madrid,Salamanca,Recoletos,40.4246595,-3.6813551,False,https://www.idealista.com/inmueble/87492287/,good,False,True,"{'type': 'Point', 'coordinates': (40.4246595, -3.6813551)}"
4293,4,2500.0,flat,rent,109.0,True,2,2,Calle de la Princesa,Madrid,Madrid,Moncloa,Argüelles,40.4271589,-3.7141088,False,https://www.idealista.com/inmueble/87021325/,good,False,True,"{'type': 'Point', 'coordinates': (40.4271589, -3.7141088)}"
4294,2,2200.0,flat,rent,151.0,True,2,2,Calle del Prado,Madrid,Madrid,Centro,Huertas-Cortes,40.4158118,-3.6971555,False,https://www.idealista.com/inmueble/87475293/,good,False,True,"{'type': 'Point', 'coordinates': (40.4158118, -3.6971555)}"
4295,1,820.0,flat,rent,62.0,True,2,1,"Paseo de la Castellana, 300",Madrid,Madrid,Chamartín,Castilla,40.48005,-3.684813,True,https://www.idealista.com/inmueble/87453427/,good,False,False,"{'type': 'Point', 'coordinates': (40.48005, -3.684813)}"
4296,2,3300.0,flat,rent,265.0,True,5,5,barrio La Paz,Madrid,Madrid,Fuencarral,La Paz,40.4815033,-3.6961765,False,https://www.idealista.com/inmueble/87443830/,good,False,True,"{'type': 'Point', 'coordinates': (40.4815033, -3.6961765)}"
4297,3,750.0,flat,rent,36.0,True,1,1,Valeria,Madrid,Madrid,Retiro,Adelfas,40.4015416,-3.667979,False,https://www.idealista.com/inmueble/87439631/,good,False,True,"{'type': 'Point', 'coordinates': (40.4015416, -3.667979)}"
4298,1,1100.0,flat,rent,70.0,False,2,1,barrio Trafalgar,Madrid,Madrid,Chamberí,Trafalgar,40.4377071,-3.7020195,False,https://www.idealista.com/inmueble/87397353/,good,False,True,"{'type': 'Point', 'coordinates': (40.4377071, -3.7020195)}"
4299,3,1500.0,flat,rent,75.0,False,2,2,barrio Recoletos,Madrid,Madrid,Salamanca,Recoletos,40.4250595,-3.6830551,False,https://www.idealista.com/inmueble/87385771/,good,False,True,"{'type': 'Point', 'coordinates': (40.4250595, -3.6830551)}"
4301,6,2100.0,flat,rent,135.0,True,2,2,Plaza del Conde del Valle de Súchil,Madrid,Madrid,Chamberí,Arapiles,40.4326994,-3.7072196,False,https://www.idealista.com/inmueble/87369127/,good,False,True,"{'type': 'Point', 'coordinates': (40.4326994, -3.7072196)}"
4302,4,1300.0,flat,rent,75.0,True,2,1,barrio Gaztambide,Madrid,Madrid,Chamberí,Gaztambide,40.4316112,-3.7163774,False,https://www.idealista.com/inmueble/87356466/,good,False,True,"{'type': 'Point', 'coordinates': (40.4316112, -3.7163774)}"
4303,4,1400.0,flat,rent,110.0,True,2,2,barrio Montecarmelo,Madrid,Madrid,Fuencarral,Montecarmelo,40.502965,-3.698753,False,https://www.idealista.com/inmueble/85241911/,good,False,True,"{'type': 'Point', 'coordinates': (40.502965, -3.698753)}"
4307,1,3500.0,flat,rent,257.0,True,4,5,Calle de Serrano,Madrid,Madrid,Chamartín,El Viso,40.4492168,-3.6855373,False,https://www.idealista.com/inmueble/87253612/,good,False,True,"{'type': 'Point', 'coordinates': (40.4492168, -3.6855373)}"
4308,5,1450.0,flat,rent,110.0,True,4,2,Calle del Golfo de Salónica,Madrid,Madrid,Ciudad Lineal,Costillares,40.47827,-3.6657,False,https://www.idealista.com/inmueble/87163485/,good,False,True,"{'type': 'Point', 'coordinates': (40.47827, -3.6657)}"
4309,6,1150.0,flat,rent,65.0,True,1,1,PINAR,Madrid,Madrid,Salamanca,Castellana,40.4364877,-3.6865457,False,https://www.idealista.com/inmueble/82722874/,good,False,True,"{'type': 'Point', 'coordinates': (40.4364877, -3.6865457)}"
4310,2,1700.0,flat,rent,150.0,True,2,2,Calle de Alcalá,Madrid,Madrid,Salamanca,Goya,40.4255273,-3.6708245,False,https://www.idealista.com/inmueble/87140949/,good,False,True,"{'type': 'Point', 'coordinates': (40.4255273, -3.6708245)}"
4311,7,1900.0,flat,rent,144.0,True,2,2,Cuesta DE SAN VICENTE,Madrid,Madrid,Moncloa,Argüelles,40.4199444,-3.7151985,False,https://www.idealista.com/inmueble/87098055/,good,False,True,"{'type': 'Point', 'coordinates': (40.4199444, -3.7151985)}"
4312,3,950.0,flat,rent,45.0,False,2,1,"Calle de Antonio López, Madrid",Madrid,Madrid,Carabanchel,Comillas,40.3985626,-3.7148814,False,https://www.idealista.com/inmueble/83778654/,good,False,False,"{'type': 'Point', 'coordinates': (40.3985626, -3.7148814)}"
4313,1,1425.0,flat,rent,120.0,True,3,2,Calle Cardenal Tavera,Madrid,Madrid,Hortaleza,Sanchinarro,40.4930151,-3.6581071,False,https://www.idealista.com/inmueble/86892457/,good,False,True,"{'type': 'Point', 'coordinates': (40.4930151, -3.6581071)}"
4314,4,4300.0,flat,rent,230.0,True,4,4,Calle Antonio Maura,Madrid,Madrid,Retiro,Jerónimos,40.4143831,-3.6904681,False,https://www.idealista.com/inmueble/26537006/,good,False,True,"{'type': 'Point', 'coordinates': (40.4143831, -3.6904681)}"
4316,1,1700.0,flat,rent,78.0,True,1,1,Corredera Baja de San Pablo,Madrid,Madrid,Centro,Malasaña-Universidad,40.4245544,-3.7036076,False,https://www.idealista.com/inmueble/86439039/,good,False,True,"{'type': 'Point', 'coordinates': (40.4245544, -3.7036076)}"
4317,2,2600.0,flat,rent,146.0,True,2,2,Corredera Baja de San Pablo,Madrid,Madrid,Centro,Malasaña-Universidad,40.4221544,-3.7009076,False,https://www.idealista.com/inmueble/86196773/,good,False,True,"{'type': 'Point', 'coordinates': (40.4221544, -3.7009076)}"
4318,2,3000.0,duplex,rent,202.0,True,2,2,Corredera Baja de San Pablo,Madrid,Madrid,Centro,Malasaña-Universidad,40.4215544,-3.7040076,False,https://www.idealista.com/inmueble/85842273/,good,False,True,"{'type': 'Point', 'coordinates': (40.4215544, -3.7040076)}"
4319,5,3200.0,flat,rent,175.0,True,2,3,Calle Gran Vía,Madrid,Madrid,Centro,Palacio,40.4213192,-3.7087867,False,https://www.idealista.com/inmueble/85784234/,good,False,True,"{'type': 'Point', 'coordinates': (40.4213192, -3.7087867)}"
4320,4,2500.0,flat,rent,152.0,True,4,3,GENERAL PARDIÑAS,Madrid,Madrid,Salamanca,Lista,40.431943,-3.6783307,False,https://www.idealista.com/inmueble/85728758/,good,False,True,"{'type': 'Point', 'coordinates': (40.431943, -3.6783307)}"
4321,6,2100.0,flat,rent,138.0,True,2,2,Paseo de la Habana,Madrid,Madrid,Chamartín,El Viso,40.4511966,-3.6873139,False,https://www.idealista.com/inmueble/27015873/,good,False,True,"{'type': 'Point', 'coordinates': (40.4511966, -3.6873139)}"
4322,4,3950.0,flat,rent,330.0,True,4,4,Calle del Doctor Esquerdo,Madrid,Madrid,Retiro,Niño Jesús,40.4128041,-3.6718338,False,https://www.idealista.com/inmueble/84756071/,good,False,True,"{'type': 'Point', 'coordinates': (40.4128041, -3.6718338)}"
4323,4,3500.0,flat,rent,240.0,True,2,2,lagasca,Madrid,Madrid,Salamanca,Castellana,40.4287598,-3.6864491,False,https://www.idealista.com/inmueble/83926822/,good,False,True,"{'type': 'Point', 'coordinates': (40.4287598, -3.6864491)}"
4324,3,2400.0,flat,rent,179.0,True,4,3,Calle Rafael Bergamín,Madrid,Madrid,Ciudad Lineal,San Juan Bautista,40.4513795,-3.6607102,False,https://www.idealista.com/inmueble/40169266/,good,False,True,"{'type': 'Point', 'coordinates': (40.4513795, -3.6607102)}"
4326,6,1900.0,flat,rent,98.0,True,2,1,barrio Cuatro Caminos,Madrid,Madrid,Tetuán,Cuatro Caminos,40.4491462,-3.6952201,False,https://www.idealista.com/inmueble/87628057/,good,False,True,"{'type': 'Point', 'coordinates': (40.4491462, -3.6952201)}"
4329,6,900.0,flat,rent,45.0,False,1,1,barrio Goya,Madrid,Madrid,Salamanca,Goya,40.424547,-3.6772351,False,https://www.idealista.com/inmueble/87623868/,good,False,True,"{'type': 'Point', 'coordinates': (40.424547, -3.6772351)}"
4330,2,2750.0,flat,rent,220.0,True,4,3,barrio Trafalgar,Madrid,Madrid,Chamberí,Trafalgar,40.4332288,-3.699101,False,https://www.idealista.com/inmueble/87622417/,good,False,True,"{'type': 'Point', 'coordinates': (40.4332288, -3.699101)}"
4332,2,2200.0,flat,rent,93.0,True,1,2,barrio Chueca-Justicia,Madrid,Madrid,Centro,Chueca-Justicia,40.4209117,-3.6973949,False,https://www.idealista.com/inmueble/87616775/,good,False,True,"{'type': 'Point', 'coordinates': (40.4209117, -3.6973949)}"
4333,1,3300.0,flat,rent,202.0,True,4,5,barrio Aravaca,Madrid,Madrid,Moncloa,Aravaca,40.4613567,-3.7932557,False,https://www.idealista.com/inmueble/87611045/,good,False,True,"{'type': 'Point', 'coordinates': (40.4613567, -3.7932557)}"
4335,4,800.0,flat,rent,51.0,True,1,1,"Calle de Mota del Cuervo, 76",Madrid,Madrid,Hortaleza,Canillas,40.464935,-3.6293648,True,https://www.idealista.com/inmueble/87604759/,good,False,True,"{'type': 'Point', 'coordinates': (40.464935, -3.6293648)}"
4337,5,3300.0,penthouse,rent,140.0,True,2,2,barrio Almagro,Madrid,Madrid,Chamberí,Almagro,40.424359,-3.6928767,False,https://www.idealista.com/inmueble/30062939/,good,False,True,"{'type': 'Point', 'coordinates': (40.424359, -3.6928767)}"
4338,1,1050.0,flat,rent,80.0,True,3,2,barrio Abrantes,Madrid,Madrid,Carabanchel,Abrantes,40.3831985,-3.7239314,False,https://www.idealista.com/inmueble/87596433/,good,False,False,"{'type': 'Point', 'coordinates': (40.3831985, -3.7239314)}"
4339,5,5000.0,flat,rent,350.0,True,5,4,barrio Recoletos,Madrid,Madrid,Salamanca,Recoletos,40.4271306,-3.6857619,False,https://www.idealista.com/inmueble/87594124/,good,False,unspecified,"{'type': 'Point', 'coordinates': (40.4271306, -3.6857619)}"
4342,4,1700.0,flat,rent,121.0,True,3,2,barrio Goya,Madrid,Madrid,Salamanca,Goya,40.4252955,-3.672887,False,https://www.idealista.com/inmueble/87587140/,good,False,True,"{'type': 'Point', 'coordinates': (40.4252955, -3.672887)}"
4343,7,1350.0,penthouse,rent,72.0,True,3,2,barrio Prosperidad,Madrid,Madrid,Chamartín,Prosperidad,40.4455146,-3.6713566,False,https://www.idealista.com/inmueble/87533273/,good,False,True,"{'type': 'Point', 'coordinates': (40.4455146, -3.6713566)}"
4345,3,2050.0,flat,rent,80.0,True,2,2,barrio Almagro,Madrid,Madrid,Chamberí,Almagro,40.4356599,-3.6917061,False,https://www.idealista.com/inmueble/87368278/,good,False,True,"{'type': 'Point', 'coordinates': (40.4356599, -3.6917061)}"
4346,0,960.0,flat,rent,50.0,False,2,1,Calle del General Pardiñas,Madrid,Madrid,Salamanca,Lista,40.4355783,-3.678373,False,https://www.idealista.com/inmueble/87344826/,good,False,True,"{'type': 'Point', 'coordinates': (40.4355783, -3.678373)}"
4348,11,1390.0,penthouse,rent,85.0,True,2,2,"Avenida Santo Ángel de la Guarda, 7",Madrid,Madrid,Moncloa,Valdezarza,40.4596855,-3.712538,True,https://www.idealista.com/inmueble/87326838/,good,False,True,"{'type': 'Point', 'coordinates': (40.4596855, -3.712538)}"
4349,2,4500.0,flat,rent,280.0,True,5,5,barrio Castellana,Madrid,Madrid,Salamanca,Castellana,40.4316964,-3.684939,False,https://www.idealista.com/inmueble/30640714/,good,False,True,"{'type': 'Point', 'coordinates': (40.4316964, -3.684939)}"
4351,4,1350.0,flat,rent,81.0,True,2,2,"AVIADOR ZORITA, 7",Madrid,Madrid,Tetuán,Cuatro Caminos,40.447958,-3.6986389,True,https://www.idealista.com/inmueble/87266476/,good,False,True,"{'type': 'Point', 'coordinates': (40.447958, -3.6986389)}"
4353,1,1300.0,flat,rent,60.0,False,1,1,barrio El Viso,Madrid,Madrid,Chamartín,El Viso,40.4398891,-3.6798834,False,https://www.idealista.com/inmueble/87253621/,good,False,True,"{'type': 'Point', 'coordinates': (40.4398891, -3.6798834)}"
4354,2,2350.0,flat,rent,120.0,True,3,3,barrio Lista,Madrid,Madrid,Salamanca,Lista,40.4271302,-3.6747893,False,https://www.idealista.com/inmueble/83790877/,good,False,True,"{'type': 'Point', 'coordinates': (40.4271302, -3.6747893)}"
4356,0,1300.0,flat,rent,70.0,True,1,1,Calle Iriarte,Madrid,Madrid,Salamanca,Guindalera,40.4342562,-3.6707464,False,https://www.idealista.com/inmueble/38379722/,good,False,True,"{'type': 'Point', 'coordinates': (40.4342562, -3.6707464)}"
4358,1,2900.0,flat,rent,130.0,True,2,2,barrio El Viso,Madrid,Madrid,Chamartín,El Viso,40.4439172,-3.685527,False,https://www.idealista.com/inmueble/25572207/,good,False,True,"{'type': 'Point', 'coordinates': (40.4439172, -3.685527)}"
4359,2,2200.0,penthouse,rent,216.0,True,4,4,barrio Aravaca,Madrid,Madrid,Moncloa,Aravaca,40.4559322,-3.7799234,False,https://www.idealista.com/inmueble/31652808/,good,False,True,"{'type': 'Point', 'coordinates': (40.4559322, -3.7799234)}"
4360,1,3500.0,flat,rent,335.0,True,5,3,barrio Nueva España,Madrid,Madrid,Chamartín,Nueva España,40.4688595,-3.6759343,False,https://www.idealista.com/inmueble/87210113/,good,False,True,"{'type': 'Point', 'coordinates': (40.4688595, -3.6759343)}"
4361,5,2600.0,flat,rent,173.0,True,4,3,barrio Lista,Madrid,Madrid,Salamanca,Lista,40.4284152,-3.6784449,False,https://www.idealista.com/inmueble/32346905/,good,False,True,"{'type': 'Point', 'coordinates': (40.4284152, -3.6784449)}"
4363,5,5500.0,flat,rent,340.0,True,5,5,barrio Recoletos,Madrid,Madrid,Salamanca,Recoletos,40.4262306,-3.6832619,False,https://www.idealista.com/inmueble/87193142/,good,False,True,"{'type': 'Point', 'coordinates': (40.4262306, -3.6832619)}"
4364,7,4500.0,flat,rent,399.0,True,5,5,barrio El Viso,Madrid,Madrid,Chamartín,El Viso,40.4396338,-3.6873652,False,https://www.idealista.com/inmueble/87190183/,good,False,True,"{'type': 'Point', 'coordinates': (40.4396338, -3.6873652)}"
4365,2,2900.0,flat,rent,175.0,True,2,2,barrio Palacio,Madrid,Madrid,Centro,Palacio,40.4179348,-3.7102468,False,https://www.idealista.com/inmueble/87181837/,good,False,True,"{'type': 'Point', 'coordinates': (40.4179348, -3.7102468)}"
4369,2,2000.0,flat,rent,125.0,True,3,2,barrio Lista,Madrid,Madrid,Salamanca,Lista,40.4303046,-3.6727028,False,https://www.idealista.com/inmueble/87126290/,good,False,True,"{'type': 'Point', 'coordinates': (40.4303046, -3.6727028)}"
4370,1,1100.0,flat,rent,85.0,True,2,2,barrio Las Tablas,Madrid,Madrid,Fuencarral,Las Tablas,40.5101209,-3.6762343,False,https://www.idealista.com/inmueble/87150752/,good,False,True,"{'type': 'Point', 'coordinates': (40.5101209, -3.6762343)}"
4374,1,1200.0,flat,rent,58.0,True,1,1,barrio Malasaña-Universidad,Madrid,Madrid,Centro,Malasaña-Universidad,40.4239029,-3.7072004,False,https://www.idealista.com/inmueble/87103599/,good,False,True,"{'type': 'Point', 'coordinates': (40.4239029, -3.7072004)}"
4375,6,3800.0,flat,rent,120.0,True,2,2,barrio Jerónimos,Madrid,Madrid,Retiro,Jerónimos,40.41029,-3.69031,False,https://www.idealista.com/inmueble/87089731/,good,False,True,"{'type': 'Point', 'coordinates': (40.41029, -3.69031)}"
4379,6,3200.0,penthouse,rent,77.0,True,1,1,barrio Almagro,Madrid,Madrid,Chamberí,Almagro,40.4266826,-3.6932482,False,https://www.idealista.com/inmueble/36450785/,good,False,True,"{'type': 'Point', 'coordinates': (40.4266826, -3.6932482)}"
4380,3,6000.0,flat,rent,350.0,True,5,4,barrio Recoletos,Madrid,Madrid,Salamanca,Recoletos,40.4258366,-3.6809881,False,https://www.idealista.com/inmueble/86983639/,good,False,True,"{'type': 'Point', 'coordinates': (40.4258366, -3.6809881)}"
4381,2,2500.0,flat,rent,136.0,True,3,2,barrio Chueca-Justicia,Madrid,Madrid,Centro,Chueca-Justicia,40.4237445,-3.6981716,False,https://www.idealista.com/inmueble/87013532/,good,False,True,"{'type': 'Point', 'coordinates': (40.4237445, -3.6981716)}"
4382,8,3250.0,flat,rent,295.0,True,4,4,barrio El Viso,Madrid,Madrid,Chamartín,El Viso,40.4475526,-3.6886557,False,https://www.idealista.com/inmueble/87013077/,good,False,True,"{'type': 'Point', 'coordinates': (40.4475526, -3.6886557)}"
4383,5,3900.0,flat,rent,308.0,True,4,4,barrio Nueva España,Madrid,Madrid,Chamartín,Nueva España,40.4602057,-3.6855972,False,https://www.idealista.com/inmueble/86890070/,good,False,True,"{'type': 'Point', 'coordinates': (40.4602057, -3.6855972)}"
4384,3,2000.0,flat,rent,85.0,True,1,1,"Calle de Juan Ramón Jiménez, 8",Madrid,Madrid,Chamartín,Bernabéu-Hispanoamérica,40.4584376,-3.6866103,True,https://www.idealista.com/inmueble/86950721/,unspecified,False,True,"{'type': 'Point', 'coordinates': (40.4584376, -3.6866103)}"
4386,2,2600.0,flat,rent,145.0,True,3,2,barrio Goya,Madrid,Madrid,Salamanca,Goya,40.4228103,-3.6698878,False,https://www.idealista.com/inmueble/86812601/,good,False,True,"{'type': 'Point', 'coordinates': (40.4228103, -3.6698878)}"
4387,2,1900.0,flat,rent,100.0,True,2,1,barrio Huertas-Cortes,Madrid,Madrid,Centro,Huertas-Cortes,40.4148029,-3.6990108,False,https://www.idealista.com/inmueble/86797746/,good,False,True,"{'type': 'Point', 'coordinates': (40.4148029, -3.6990108)}"
4388,4,2400.0,flat,rent,96.0,True,1,2,barrio Recoletos,Madrid,Madrid,Salamanca,Recoletos,40.4278308,-3.6868877,False,https://www.idealista.com/inmueble/86793690/,good,False,True,"{'type': 'Point', 'coordinates': (40.4278308, -3.6868877)}"
4389,1,3700.0,flat,rent,250.0,True,4,4,barrio Castellana,Madrid,Madrid,Salamanca,Castellana,40.4304484,-3.6818931,False,https://www.idealista.com/inmueble/86780188/,good,False,True,"{'type': 'Point', 'coordinates': (40.4304484, -3.6818931)}"
4390,2,4500.0,flat,rent,430.0,True,4,4,barrio Almagro,Madrid,Madrid,Chamberí,Almagro,40.4358322,-3.6958195,False,https://www.idealista.com/inmueble/86719306/,good,False,True,"{'type': 'Point', 'coordinates': (40.4358322, -3.6958195)}"
4391,7,3000.0,flat,rent,260.0,True,4,3,barrio Bernabéu-Hispanoamérica,Madrid,Madrid,Chamartín,Bernabéu-Hispanoamérica,40.4568236,-3.6869626,False,https://www.idealista.com/inmueble/86696559/,good,False,True,"{'type': 'Point', 'coordinates': (40.4568236, -3.6869626)}"
4392,1,2490.0,flat,rent,200.0,True,4,2,barrio Atalaya,Madrid,Madrid,Ciudad Lineal,Atalaya,40.4673016,-3.6634123,False,https://www.idealista.com/inmueble/86694803/,good,False,True,"{'type': 'Point', 'coordinates': (40.4673016, -3.6634123)}"
4393,3,1900.0,flat,rent,163.0,True,3,2,barrio San Juan Bautista,Madrid,Madrid,Ciudad Lineal,San Juan Bautista,40.4542072,-3.657156,False,https://www.idealista.com/inmueble/86660400/,good,False,True,"{'type': 'Point', 'coordinates': (40.4542072, -3.657156)}"
4394,2,2300.0,flat,rent,180.0,True,4,3,barrio San Juan Bautista,Madrid,Madrid,Ciudad Lineal,San Juan Bautista,40.456077,-3.6584104,False,https://www.idealista.com/inmueble/86544042/,good,False,True,"{'type': 'Point', 'coordinates': (40.456077, -3.6584104)}"
4395,3,3300.0,flat,rent,250.0,True,4,4,barrio Nuevos Ministerios-Ríos Rosas,Madrid,Madrid,Chamberí,Nuevos Ministerios-Ríos Rosas,40.4390433,-3.6971349,False,https://www.idealista.com/inmueble/86511488/,good,False,True,"{'type': 'Point', 'coordinates': (40.4390433, -3.6971349)}"
4396,3,1950.0,flat,rent,145.0,True,2,2,Paseo de la Reina Cristina,Madrid,Madrid,Retiro,Jerónimos,40.4075988,-3.6842759,False,https://www.idealista.com/inmueble/86494457/,good,False,True,"{'type': 'Point', 'coordinates': (40.4075988, -3.6842759)}"
4397,1,2800.0,flat,rent,213.0,True,3,3,barrio El Viso,Madrid,Madrid,Chamartín,El Viso,40.4497462,-3.6774777,False,https://www.idealista.com/inmueble/37183508/,good,False,True,"{'type': 'Point', 'coordinates': (40.4497462, -3.6774777)}"
4398,5,4200.0,flat,rent,102.0,True,2,2,"Via Gran, 68",Madrid,Madrid,Centro,Malasaña-Universidad,40.4226391,-3.7092923,True,https://www.idealista.com/inmueble/86472643/,good,False,True,"{'type': 'Point', 'coordinates': (40.4226391, -3.7092923)}"
4399,1,2000.0,flat,rent,57.0,True,1,1,"Via Gran, 68",Madrid,Madrid,Centro,Malasaña-Universidad,40.4226391,-3.7092923,True,https://www.idealista.com/inmueble/86303437/,good,False,True,"{'type': 'Point', 'coordinates': (40.4226391, -3.7092923)}"
4400,5,8700.0,flat,rent,226.0,True,4,4,barrio Recoletos,Madrid,Madrid,Salamanca,Recoletos,40.4237763,-3.6862584,False,https://www.idealista.com/inmueble/86273553/,good,False,True,"{'type': 'Point', 'coordinates': (40.4237763, -3.6862584)}"
4401,2,2650.0,penthouse,rent,196.0,True,4,3,barrio Valdemarín,Madrid,Madrid,Moncloa,Valdemarín,40.4691623,-3.7890956,False,https://www.idealista.com/inmueble/27933945/,good,False,True,"{'type': 'Point', 'coordinates': (40.4691623, -3.7890956)}"
4403,7,5500.0,duplex,rent,277.0,True,3,3,barrio Recoletos,Madrid,Madrid,Salamanca,Recoletos,40.4247709,-3.6832608,False,https://www.idealista.com/inmueble/25203658/,good,False,True,"{'type': 'Point', 'coordinates': (40.4247709, -3.6832608)}"
4404,1,1750.0,flat,rent,100.0,True,2,2,barrio Castellana,Madrid,Madrid,Salamanca,Castellana,40.43565,-3.68644,False,https://www.idealista.com/inmueble/86173808/,good,False,True,"{'type': 'Point', 'coordinates': (40.43565, -3.68644)}"
